年月,來源洲,臺灣港,目的港,重量
Apr-22,未知,TWKEL,JPOSA,16056.57
Apr-22,未知,TWKEL,JPOSA,1912808.25
Apr-22,未知,TWKEL,JPOSA,102.65
Apr-22,未知,TWKEL,JPOSA,42778.49
Apr-22,未知,TWKEL,JPOSA,329804.91
Apr-22,未知,TWKEL,JPOSA,292562.94
Apr-22,未知,TWKEL,JPOSA,1239.2
Apr-22,未知,TWKEL,JPOSA,61743.67
Apr-22,未知,TWKEL,JPOSA,11579.57
Apr-22,未知,TWKEL,JPOSA,3186300.536
Apr-22,未知,TWKEL,JPOSA,803045.145
Apr-22,未知,TWKEL,JPOSA,60287.58
Apr-22,未知,TWKEL,JPOSA,190610.91
Apr-22,未知,TWKEL,JPOSA,3970.95
Apr-22,未知,TWKEL,JPOSA,3007176.176
Apr-22,未知,TWKEL,JPOSA,279460
Apr-22,未知,TWKEL,JPOSA,13
Apr-22,未知,TWKEL,JPOSA,300.36
Apr-22,未知,TWKEL,JPOSA,1474334.419
Apr-22,未知,TWKEL,JPOSA,8135.9
Apr-22,未知,TWKEL,JPOSA,80948.29
Apr-22,未知,TWKEL,JPOSA,97840741
Apr-22,未知,TWKEL,JPOSA,2544
Apr-22,未知,TWKEL,JPOSA,2202716.552
Apr-22,未知,TWKEL,JPOSA,27606.05
Apr-22,未知,TWKEL,JPOSA,221678.283
Apr-22,未知,TWKEL,JPOSA,2105.42
Apr-22,未知,TWKEL,JPOSA,177225.4
Apr-22,未知,TWKEL,JPOSA,1511554.58
Apr-22,未知,TWKEL,JPOSA,107202.662
Apr-22,未知,TWKEL,JPOSA,3452.75
Apr-22,未知,TWKEL,JPOSA,230003.35
Apr-22,未知,TWKEL,JPOSA,7225.9
Apr-22,未知,TWKEL,JPOSA,129393.72
Apr-22,未知,TWKEL,JPOSA,1024394.08
Apr-22,未知,TWKEL,JPOSA,2010.97
Apr-22,未知,TWKEL,JPOSA,3022839.79
Apr-22,未知,TWKEL,JPOSA,227234.5
Apr-22,未知,TWKEL,JPOSA,24442
Apr-22,未知,TWKEL,JPOSA,171708.01
Apr-22,未知,TWKEL,JPOSA,61015.2
Apr-22,未知,TWKEL,JPOSA,15760
Apr-22,未知,TWKEL,JPOSA,1413.8
Apr-22,未知,TWKEL,JPOSA,542.5
Apr-22,未知,TWKEL,JPOSA,926978.75
Apr-22,未知,TWKEL,JPOSA,78828.35
Apr-22,未知,TWKEL,KRPUS,1345.6
Apr-22,未知,TWKEL,KRPUS,94112.21
Apr-22,未知,TWKEL,KRPUS,473716.08999999997
Apr-22,未知,TWKEL,KRPUS,678.15
Apr-22,未知,TWKEL,KRPUS,2360353
Apr-22,未知,TWKEL,KRPUS,528000
Apr-22,未知,TWKEL,KRPUS,666670.591
Apr-22,未知,TWKEL,KRPUS,3857495.475
Apr-22,未知,TWKEL,KRPUS,7088543.96
Apr-22,未知,TWKEL,KRPUS,365832.42
Apr-22,未知,TWKEL,KRPUS,5584596.398
Apr-22,未知,TWKEL,KRPUS,1705.3
Apr-22,未知,TWKEL,KRPUS,1708739.729
Apr-22,未知,TWKEL,KRPUS,421584.42
Apr-22,未知,TWKEL,KRPUS,71896.89
Apr-22,未知,TWKEL,KRPUS,2594.5
Apr-22,未知,TWKEL,KRPUS,817222.071
Apr-22,未知,TWKEL,KRPUS,205.3
Apr-22,未知,TWKEL,KRPUS,295450.89
Apr-22,未知,TWKEL,KRPUS,22210
Apr-22,未知,TWKEL,KRPUS,54004.06
Apr-22,未知,TWKEL,KRPUS,138754
Apr-22,未知,TWKEL,KRPUS,1844.78
Apr-22,未知,TWKEL,KRPUS,19507.4
Apr-22,未知,TWKEL,KRPUS,564606.164
Apr-22,未知,TWKEL,KRPUS,29.1
Apr-22,未知,TWKEL,KRPUS,1482168.53
Apr-22,未知,TWKEL,KRPUS,1335.67
Apr-22,未知,TWKEL,KRPUS,35887.84
Apr-22,未知,TWKEL,KRPUS,64007.06
Apr-22,未知,TWKEL,KRPUS,6596385.455
Apr-22,未知,TWKEL,KRPUS,277392.91
Apr-22,未知,TWKEL,KRPUS,114311.92
Apr-22,未知,TWKEL,KRPUS,28426.3
Apr-22,未知,TWKEL,KRPUS,141097.72
Apr-22,未知,TWKEL,KRPUS,312456.06
Apr-22,未知,TWKEL,KRPUS,1359125.91
Apr-22,未知,TWKEL,KRPUS,1803.6
Apr-22,未知,TWKEL,KRPUS,1380.14
Apr-22,未知,TWKEL,KRPUS,5503.55
Apr-22,未知,TWKEL,KRPUS,8984
Apr-22,未知,TWKEL,KRPUS,68002.01
Apr-22,未知,TWKEL,KRPUS,3589673.465
Apr-22,未知,TWKEL,KRPUS,55927.576
Apr-22,未知,TWKEL,KRPUS,162351.26
Apr-22,未知,TWKEL,KRPUS,2890.5
Apr-22,未知,TWKEL,KRPUS,84698.82
Apr-22,未知,TWKEL,KRPUS,44332.24
Apr-22,未知,TWKEL,KRPUS,16231.63
Apr-22,未知,TWKEL,KRPUS,14200234.52
Apr-22,未知,TWKEL,KRPUS,4034234.14
Apr-22,未知,TWKEL,KRPUS,1200
Apr-22,未知,TWKEL,KRPUS,447.9
Apr-22,未知,TWKEL,KRPUS,117407.6
Apr-22,未知,TWKEL,KRPUS,441561.394
Apr-22,未知,TWKEL,KRPUS,328894.62
Apr-22,未知,TWKEL,KRPUS,4829.92
Apr-22,未知,TWKEL,KRPUS,4238023.367
Apr-22,未知,TWKEL,KRPUS,2589383.128
Apr-22,未知,TWKEL,KRPUS,19
Apr-22,未知,TWKEL,KRPUS,199043.16
Apr-22,未知,TWKEL,KRPUS,83416
Apr-22,未知,TWKEL,KRPUS,250891.42
Apr-22,未知,TWKEL,KRPUS,20009.93
Apr-22,未知,TWKEL,KRPUS,62112.23
Apr-22,未知,TWKEL,KRPUS,133688141.8
Apr-22,未知,TWKEL,KRPUS,2979704.97
Apr-22,未知,TWKEL,KRPUS,68016.95
Apr-22,未知,TWKEL,KRPUS,33409.92
Apr-22,未知,TWKEL,KRPUS,1.26
Apr-22,未知,TWKEL,KRPUS,542
Apr-22,未知,TWKEL,KRPUS,410871.52
Apr-22,未知,TWKEL,KRPUS,3986559.54
Apr-22,未知,TWKEL,KRPUS,1782.29
Apr-22,未知,TWKEL,KRPUS,422301
Apr-22,未知,TWKEL,KRPUS,21123.17
Apr-22,未知,TWKEL,KRPUS,2132376.59
Apr-22,未知,TWKEL,KRPUS,666361.97
Apr-22,未知,TWKEL,KRPUS,4640736.52
Apr-22,未知,TWKEL,KRPUS,243.06
Apr-22,未知,TWKEL,KRPUS,598528
Apr-22,未知,TWKEL,KRPUS,2893344.87
Apr-22,未知,TWKEL,KRPUS,1781887.97
Apr-22,未知,TWKEL,KRPUS,542077.625
Apr-22,未知,TWKEL,KRPUS,2436800.475
Apr-22,未知,TWKEL,KRPUS,2121850.204
Apr-22,未知,TWKEL,KRPUS,1257122.46
Apr-22,未知,TWKHH,CNSHA,33000
Apr-22,未知,TWKHH,CNSHA,7601668.513
Apr-22,未知,TWKHH,CNSHA,1620086.61
Apr-22,未知,TWKHH,CNSHA,725795.17
Apr-22,未知,TWKHH,CNSHA,186702.9
Apr-22,未知,TWKHH,CNSHA,13068
Apr-22,未知,TWKHH,CNSHA,1948872.522
Apr-22,未知,TWKHH,CNSHA,137885.01
Apr-22,未知,TWKHH,CNSHA,3932559.569
Apr-22,未知,TWKHH,CNSHA,13917382.54
Apr-22,未知,TWKHH,CNSHA,11441828.54
Apr-22,未知,TWKHH,CNSHA,139779.109
Apr-22,未知,TWKHH,CNSHA,9746.06
Apr-22,未知,TWKHH,CNSHA,37186.8738
Apr-22,未知,TWKHH,CNSHA,2188282.473
Apr-22,未知,TWKHH,CNSHA,259019.029
Apr-22,未知,TWKHH,CNSHA,624921733.3
Apr-22,未知,TWKHH,CNSHA,150483.6
Apr-22,未知,TWKHH,CNSHA,145.48
Apr-22,未知,TWKHH,CNSHA,142350
Apr-22,未知,TWKHH,CNSHA,439572.28
Apr-22,未知,TWKHH,CNSHA,368
Apr-22,未知,TWKHH,CNSHA,11840290.19
Apr-22,未知,TWKHH,CNSHA,1034575.8
Apr-22,未知,TWKHH,CNSHA,151590.44
Apr-22,未知,TWKHH,CNSHA,14138.33
Apr-22,未知,TWKHH,CNSHA,37332.82
Apr-22,未知,TWKHH,CNSHA,143833.0522
Apr-22,未知,TWKHH,CNSHA,1322913.52
Apr-22,未知,TWKHH,CNSHA,9679953.6
Apr-22,未知,TWKHH,CNSHA,10642.1442
Apr-22,未知,TWKHH,CNSHA,5576.6
Apr-22,未知,TWKHH,CNSHA,334995.7057
Apr-22,未知,TWKHH,CNSHA,112474.26
Apr-22,未知,TWKHH,CNSHA,27171.6512
Apr-22,未知,TWKHH,CNSHA,57418.96
Apr-22,未知,TWKHH,CNSHA,429313.48
Apr-22,未知,TWKHH,CNSHA,4406594.09
Apr-22,未知,TWKHH,CNSHA,623751.99
Apr-22,未知,TWKHH,CNSHA,998.1
Apr-22,未知,TWKHH,CNSHA,393086.793
Apr-22,未知,TWKHH,CNSHA,154681749.5
Apr-22,未知,TWKHH,CNSHA,6405928.3
Apr-22,未知,TWKHH,CNSHA,1523279.7
Apr-22,未知,TWKHH,CNSHA,5111395
Apr-22,未知,TWKHH,CNSHA,11213220
Apr-22,未知,TWKHH,CNSHA,170124.544
Apr-22,未知,TWKHH,CNSHA,538389.67
Apr-22,未知,TWKHH,CNSHA,10029.44
Apr-22,未知,TWKHH,CNSHA,1073513.681
Apr-22,未知,TWKHH,CNSHA,2424085.92
Apr-22,未知,TWKHH,CNSHA,6503728.031
Apr-22,未知,TWKHH,CNSHA,4949150.954
Apr-22,未知,TWKHH,CNSHA,1073792.978
Apr-22,未知,TWKHH,CNSHA,119848.21
Apr-22,未知,TWKHH,CNSHA,1907748.156
Apr-22,未知,TWKHH,CNSHA,1815601.7799999998
Apr-22,未知,TWKHH,CNSHA,111575.44
Apr-22,未知,TWKHH,CNSHA,1501632
Apr-22,未知,TWKHH,CNSHA,475064.41
Apr-22,未知,TWKHH,CNSHA,1490352.98
Apr-22,未知,TWKHH,CNSHA,954138388.9
Apr-22,未知,TWKHH,CNSHA,6679
Apr-22,未知,TWKHH,CNSHA,184323.74
Apr-22,未知,TWKHH,CNSHA,193564468.5
Apr-22,未知,TWKHH,CNSHA,51311.31
Apr-22,未知,TWKHH,CNSHA,28055.5
Apr-22,未知,TWKHH,CNSHA,4575401.356
Apr-22,未知,TWKHH,CNSHA,21340.15
Apr-22,未知,TWKHH,CNSHA,57467703.02
Apr-22,未知,TWKHH,CNSHA,55260.8
Apr-22,未知,TWKHH,CNSHA,12582.05
Apr-22,未知,TWKHH,CNSHA,2128289.78
Apr-22,未知,TWKHH,CNSHA,1300754.96
Apr-22,未知,TWKHH,CNSHA,8129
Apr-22,未知,TWKHH,CNSHA,11130803.71
Apr-22,未知,TWKHH,CNSHA,1.2
Apr-22,未知,TWKHH,CNSHA,6186
Apr-22,未知,TWKHH,CNSHA,2373471.198
Apr-22,未知,TWKHH,CNSHA,299038.476
Apr-22,未知,TWKHH,CNSHA,166758.68
Apr-22,未知,TWKHH,CNSHA,87741.9
Apr-22,未知,TWKHH,CNSHA,42619754.08
Apr-22,未知,TWKHH,CNSHA,1129598.34
Apr-22,未知,TWKHH,CNSHA,219988.07
Apr-22,未知,TWKHH,CNSHA,10741.42
Apr-22,未知,TWKHH,CNSHA,402931.8
Apr-22,未知,TWKHH,CNSHA,1093452
Apr-22,未知,TWKHH,CNSHA,495593.54
Apr-22,未知,TWKHH,CNSHA,2085360.2803200001
Apr-22,未知,TWKHH,HKHKG,334928.7955
Apr-22,未知,TWKHH,HKHKG,42499.02
Apr-22,未知,TWKHH,HKHKG,120209.56
Apr-22,未知,TWKHH,HKHKG,33814205.58
Apr-22,未知,TWKHH,HKHKG,5132822.477
Apr-22,未知,TWKHH,HKHKG,8152216.8
Apr-22,未知,TWKHH,HKHKG,9108319
Apr-22,未知,TWKHH,HKHKG,4898449.016
Apr-22,未知,TWKHH,HKHKG,2826144.346
Apr-22,未知,TWKHH,HKHKG,5037494.579
Apr-22,未知,TWKHH,HKHKG,2059549.564
Apr-22,未知,TWKHH,HKHKG,3251499.62
Apr-22,未知,TWKHH,HKHKG,4866
Apr-22,未知,TWKHH,HKHKG,3907527
Apr-22,未知,TWKHH,HKHKG,672323.64
Apr-22,未知,TWKHH,HKHKG,426947.6
Apr-22,未知,TWKHH,HKHKG,3595.35
Apr-22,未知,TWKHH,HKHKG,12006
Apr-22,未知,TWKHH,HKHKG,35784.72
Apr-22,未知,TWKHH,HKHKG,55516.56
Apr-22,未知,TWKHH,HKHKG,3965162.92
Apr-22,未知,TWKHH,HKHKG,10.8
Apr-22,未知,TWKHH,HKHKG,153215.08
Apr-22,未知,TWKHH,HKHKG,90227.57
Apr-22,未知,TWKHH,HKHKG,669334.415
Apr-22,未知,TWKHH,HKHKG,459035016.4
Apr-22,未知,TWKHH,HKHKG,951872.15
Apr-22,未知,TWKHH,HKHKG,633899.24
Apr-22,未知,TWKHH,HKHKG,27429.4
Apr-22,未知,TWKHH,HKHKG,76366.777
Apr-22,未知,TWKHH,HKHKG,1577437535
Apr-22,未知,TWKHH,HKHKG,948
Apr-22,未知,TWKHH,HKHKG,554463.5
Apr-22,未知,TWKHH,HKHKG,29561.91
Apr-22,未知,TWKHH,HKHKG,1603861.86
Apr-22,未知,TWKHH,HKHKG,21423898.2
Apr-22,未知,TWKHH,HKHKG,7633077.26
Apr-22,未知,TWKHH,HKHKG,1972047.558
Apr-22,未知,TWKHH,HKHKG,26045.61
Apr-22,未知,TWKHH,HKHKG,279850.64
Apr-22,未知,TWKHH,HKHKG,10653860
Apr-22,未知,TWKHH,HKHKG,2015413.66
Apr-22,未知,TWKHH,HKHKG,22021746.04
Apr-22,未知,TWKHH,HKHKG,76900
Apr-22,未知,TWKHH,HKHKG,5980773.03
Apr-22,未知,TWKHH,HKHKG,636974.419
Apr-22,未知,TWKHH,HKHKG,23576
Apr-22,未知,TWKHH,HKHKG,2574
Apr-22,未知,TWKHH,HKHKG,4565261.392
Apr-22,未知,TWKHH,HKHKG,4075281.43
Apr-22,未知,TWKHH,HKHKG,3562662.9
Apr-22,未知,TWKHH,HKHKG,368
Apr-22,未知,TWKHH,HKHKG,375750612
Apr-22,未知,TWKHH,HKHKG,10660545.61
Apr-22,未知,TWKHH,HKHKG,1441264.19
Apr-22,未知,TWKHH,HKHKG,392029.49
Apr-22,未知,TWKHH,HKHKG,926376.46
Apr-22,未知,TWKHH,HKHKG,12533131.3
Apr-22,未知,TWKHH,HKHKG,3981984.82
Apr-22,未知,TWKHH,HKHKG,27214510.12
Apr-22,未知,TWKHH,HKHKG,68429.708
Apr-22,未知,TWKHH,HKHKG,84318.63
Apr-22,未知,TWKHH,HKHKG,2440960.81
Apr-22,未知,TWKHH,HKHKG,67921.6285
Apr-22,未知,TWKHH,HKHKG,887671.075
Apr-22,未知,TWKHH,HKHKG,257794.21
Apr-22,未知,TWKHH,HKHKG,26652811.96
Apr-22,未知,TWKHH,HKHKG,4307897.428
Apr-22,未知,TWKHH,HKHKG,5838035.15
Apr-22,未知,TWKHH,HKHKG,79151.97
Apr-22,未知,TWKHH,HKHKG,2220695.2
Apr-22,未知,TWKHH,HKHKG,1330361.64
Apr-22,未知,TWKHH,HKHKG,12646844.76
Apr-22,未知,TWKHH,HKHKG,16214283.29
Apr-22,未知,TWKHH,HKHKG,53000
Apr-22,未知,TWKHH,HKHKG,633295267.2
Apr-22,未知,TWKHH,HKHKG,275990.2616
Apr-22,未知,TWKHH,HKHKG,4954.92
Apr-22,未知,TWKHH,HKHKG,17531996.53
Apr-22,未知,TWKHH,HKHKG,420962.115
Apr-22,未知,TWKHH,HKHKG,737300.89
Apr-22,未知,TWKHH,HKHKG,70194.7
Apr-22,未知,TWKHH,HKHKG,12112525.12
Apr-22,未知,TWKHH,HKHKG,256966.67
Apr-22,未知,TWKHH,HKHKG,161432435.6
Apr-22,未知,TWKHH,HKHKG,9089735.876
Apr-22,未知,TWKHH,HKHKG,27653732.98
Apr-22,未知,TWKHH,HKHKG,876574.292
Apr-22,未知,TWKHH,HKHKG,5164997.86
Apr-22,未知,TWKHH,HKHKG,12542946.71
Apr-22,未知,TWKHH,HKHKG,224254.32
Apr-22,未知,TWKHH,HKHKG,48333847.53
Apr-22,未知,TWKHH,JPOSA,18000
Apr-22,未知,TWKHH,JPOSA,41287552.76
Apr-22,未知,TWKHH,JPOSA,5397287.318
Apr-22,未知,TWKHH,JPOSA,390000
Apr-22,未知,TWKHH,JPOSA,42790.3
Apr-22,未知,TWKHH,JPOSA,8485.25
Apr-22,未知,TWKHH,JPOSA,18483.6
Apr-22,未知,TWKHH,JPOSA,28597.24
Apr-22,未知,TWKHH,JPOSA,4350818.559
Apr-22,未知,TWKHH,JPOSA,265744.82
Apr-22,未知,TWKHH,JPOSA,831504.95
Apr-22,未知,TWKHH,JPOSA,59993089.68
Apr-22,未知,TWKHH,JPOSA,6536439.662
Apr-22,未知,TWKHH,JPOSA,876111.776
Apr-22,未知,TWKHH,JPOSA,4419.71
Apr-22,未知,TWKHH,JPOSA,3727.2
Apr-22,未知,TWKHH,JPOSA,238750
Apr-22,未知,TWKHH,JPOSA,362249.05
Apr-22,未知,TWKHH,JPOSA,76815.44
Apr-22,未知,TWKHH,JPOSA,384301.623
Apr-22,未知,TWKHH,JPOSA,5855.6
Apr-22,未知,TWKHH,JPOSA,223222.6
Apr-22,未知,TWKHH,JPOSA,1965782.23
Apr-22,未知,TWKHH,JPOSA,1080604
Apr-22,未知,TWKHH,JPOSA,1579852.121
Apr-22,未知,TWKHH,JPOSA,35802710.43
Apr-22,未知,TWKHH,JPOSA,1014596.636
Apr-22,未知,TWKHH,JPOSA,47515.43
Apr-22,未知,TWKHH,JPOSA,5985.08
Apr-22,未知,TWKHH,JPOSA,537724.88
Apr-22,未知,TWKHH,JPOSA,849.39
Apr-22,未知,TWKHH,JPOSA,1227640
Apr-22,未知,TWKHH,JPOSA,154340.28
Apr-22,未知,TWKHH,JPOSA,2.7
Apr-22,未知,TWKHH,JPOSA,154907.77
Apr-22,未知,TWKHH,JPOSA,5586
Apr-22,未知,TWKHH,JPOSA,130925.1
Apr-22,未知,TWKHH,JPOSA,159835.738
Apr-22,未知,TWKHH,JPOSA,23223.428
Apr-22,未知,TWKHH,JPOSA,176885.1
Apr-22,未知,TWKHH,JPOSA,3949028.914
Apr-22,未知,TWKHH,JPOSA,11000
Apr-22,未知,TWKHH,JPOSA,405494.74
Apr-22,未知,TWKHH,JPOSA,1156329.6
Apr-22,未知,TWKHH,JPOSA,96936.57
Apr-22,未知,TWKHH,JPOSA,2029001.95
Apr-22,未知,TWKHH,JPOSA,0.8
Apr-22,未知,TWKHH,JPOSA,207
Apr-22,未知,TWKHH,JPOSA,10622700
Apr-22,未知,TWKHH,JPOSA,430123.346
Apr-22,未知,TWKHH,JPOSA,1997083.096
Apr-22,未知,TWKHH,JPOSA,5139.55
Apr-22,未知,TWKHH,JPOSA,45080.11
Apr-22,未知,TWKHH,JPOSA,2267897.67
Apr-22,未知,TWKHH,JPOSA,858191.73
Apr-22,未知,TWKHH,JPOSA,171328096
Apr-22,未知,TWKHH,JPOSA,1023623.9
Apr-22,未知,TWKHH,JPOSA,35440.2
Apr-22,未知,TWKHH,JPOSA,7718.08
Apr-22,未知,TWKHH,JPOSA,112197.6
Apr-22,未知,TWKHH,JPOSA,3305.413
Apr-22,未知,TWKHH,JPOSA,805710625.3
Apr-22,未知,TWKHH,JPOSA,254988.26
Apr-22,未知,TWKHH,JPOSA,638601.048
Apr-22,未知,TWKHH,JPOSA,1323012.2
Apr-22,未知,TWKHH,JPOSA,598258.76
Apr-22,未知,TWKHH,JPOSA,940202.47
Apr-22,未知,TWKHH,JPOSA,771041.94
Apr-22,未知,TWKHH,JPOSA,386492.57
Apr-22,未知,TWKHH,JPOSA,12934.09
Apr-22,未知,TWKHH,JPOSA,2096373.508
Apr-22,未知,TWKHH,JPOSA,5647641.746
Apr-22,未知,TWKHH,JPOSA,8.7
Apr-22,未知,TWKHH,JPOSA,45212.75
Apr-22,未知,TWKHH,JPOSA,38876
Apr-22,未知,TWKHH,JPOSA,13489072.09
Apr-22,未知,TWKHH,JPOSA,423722.8
Apr-22,未知,TWKHH,JPOSA,35305.108
Apr-22,未知,TWKHH,JPOSA,896015.8
Apr-22,未知,TWKHH,JPOSA,598118944.2
Apr-22,未知,TWKHH,JPOSA,70322.554
Apr-22,未知,TWKHH,JPOSA,3991.06
Apr-22,未知,TWKHH,JPOSA,25944
Apr-22,未知,TWKHH,JPOSA,271491.5
Apr-22,未知,TWKHH,KRPUS,12926.27
Apr-22,未知,TWKHH,KRPUS,179607.25
Apr-22,未知,TWKHH,KRPUS,15649.26
Apr-22,未知,TWKHH,KRPUS,74169.9
Apr-22,未知,TWKHH,KRPUS,699061.35
Apr-22,未知,TWKHH,KRPUS,1424
Apr-22,未知,TWKHH,KRPUS,9546.18
Apr-22,未知,TWKHH,KRPUS,57560811.22
Apr-22,未知,TWKHH,KRPUS,165144.335
Apr-22,未知,TWKHH,KRPUS,0.4
Apr-22,未知,TWKHH,KRPUS,5668.255
Apr-22,未知,TWKHH,KRPUS,4629214.004
Apr-22,未知,TWKHH,KRPUS,25736.06
Apr-22,未知,TWKHH,KRPUS,2448.57
Apr-22,未知,TWKHH,KRPUS,27
Apr-22,未知,TWKHH,KRPUS,35019460.44
Apr-22,未知,TWKHH,KRPUS,849632845.7
Apr-22,未知,TWKHH,KRPUS,894961.94
Apr-22,未知,TWKHH,KRPUS,5586
Apr-22,未知,TWKHH,KRPUS,1458630
Apr-22,未知,TWKHH,KRPUS,102507.1
Apr-22,未知,TWKHH,KRPUS,802591.88
Apr-22,未知,TWKHH,KRPUS,260702.52
Apr-22,未知,TWKHH,KRPUS,6316691.094
Apr-22,未知,TWKHH,KRPUS,894718391
Apr-22,未知,TWKHH,KRPUS,7128868.841
Apr-22,未知,TWKHH,KRPUS,2247.4
Apr-22,未知,TWKHH,KRPUS,14595000
Apr-22,未知,TWKHH,KRPUS,14.64
Apr-22,未知,TWKHH,KRPUS,15299.18
Apr-22,未知,TWKHH,KRPUS,86169.6
Apr-22,未知,TWKHH,KRPUS,12322.4
Apr-22,未知,TWKHH,KRPUS,5920.48
Apr-22,未知,TWKHH,KRPUS,128859.8
Apr-22,未知,TWKHH,KRPUS,996768.67
Apr-22,未知,TWKHH,KRPUS,257994.59
Apr-22,未知,TWKHH,KRPUS,20900
Apr-22,未知,TWKHH,KRPUS,684.46
Apr-22,未知,TWKHH,KRPUS,580178.62
Apr-22,未知,TWKHH,KRPUS,547901.88
Apr-22,未知,TWKHH,KRPUS,660816.2
Apr-22,未知,TWKHH,KRPUS,9624.42
Apr-22,未知,TWKHH,KRPUS,256341.2
Apr-22,未知,TWKHH,KRPUS,38000
Apr-22,未知,TWKHH,KRPUS,995000
Apr-22,未知,TWKHH,KRPUS,569734.58
Apr-22,未知,TWKHH,KRPUS,9494136.14
Apr-22,未知,TWKHH,KRPUS,792895.6
Apr-22,未知,TWKHH,KRPUS,6400
Apr-22,未知,TWKHH,KRPUS,26101.35
Apr-22,未知,TWKHH,KRPUS,196472.5
Apr-22,未知,TWKHH,KRPUS,502793.79
Apr-22,未知,TWKHH,KRPUS,2854527.72
Apr-22,未知,TWKHH,KRPUS,632274.1
Apr-22,未知,TWKHH,KRPUS,64498.312
Apr-22,未知,TWKHH,KRPUS,251659112.6
Apr-22,未知,TWKHH,KRPUS,2020538.89
Apr-22,未知,TWKHH,KRPUS,547251.298
Apr-22,未知,TWKHH,KRPUS,7536727.925
Apr-22,未知,TWKHH,KRPUS,191867.55
Apr-22,未知,TWKHH,KRPUS,27961.13
Apr-22,未知,TWKHH,KRPUS,84528.094
Apr-22,未知,TWKHH,KRPUS,170604.22
Apr-22,未知,TWKHH,KRPUS,2248519.144
Apr-22,未知,TWKHH,KRPUS,1160606.98
Apr-22,未知,TWKHH,KRPUS,769544.3
Apr-22,未知,TWKHH,KRPUS,1541024.373
Apr-22,未知,TWKHH,KRPUS,1021714.94
Apr-22,未知,TWKHH,KRPUS,33774.996
Apr-22,未知,TWKHH,KRPUS,9378
Apr-22,未知,TWKHH,KRPUS,693570.7
Apr-22,未知,TWKHH,KRPUS,11574.4
Apr-22,未知,TWKHH,KRPUS,1268239.5
Apr-22,未知,TWKHH,KRPUS,46062.25
Apr-22,未知,TWKHH,KRPUS,64028.74
Apr-22,未知,TWKHH,KRPUS,360112.16
Apr-22,未知,TWKHH,KRPUS,2543182.56
Apr-22,未知,TWKHH,KRPUS,1323494.18
Apr-22,未知,TWKHH,KRPUS,101330.95
Apr-22,未知,TWKHH,KRPUS,908456.2
Apr-22,未知,TWKHH,KRPUS,16825.16
Apr-22,未知,TWKHH,KRPUS,5760117.878
Apr-22,未知,TWKHH,KRPUS,8862.79
Apr-22,未知,TWKHH,KRPUS,60941268.66
Apr-22,未知,TWKHH,KRPUS,14450.82
Apr-22,未知,TWKHH,KRPUS,1193.06
Apr-22,未知,TWTXG,CNSHA,43274.19
Apr-22,未知,TWTXG,CNSHA,20200.02
Apr-22,未知,TWTXG,CNSHA,133913.282
Apr-22,未知,TWTXG,CNSHA,546.6
Apr-22,未知,TWTXG,CNSHA,5693920.326330001
Apr-22,未知,TWTXG,CNSHA,39495.016
Apr-22,未知,TWTXG,CNSHA,32086.62
Apr-22,未知,TWTXG,CNSHA,508070.688
Apr-22,未知,TWTXG,CNSHA,900
Apr-22,未知,TWTXG,CNSHA,53509.969
Apr-22,未知,TWTXG,CNSHA,723.5
Apr-22,未知,TWTXG,CNSHA,263419.57
Apr-22,未知,TWTXG,CNSHA,85328254.01
Apr-22,未知,TWTXG,CNSHA,1001706.52
Apr-22,未知,TWTXG,CNSHA,5017817.061000001
Apr-22,未知,TWTXG,CNSHA,185452470
Apr-22,未知,TWTXG,CNSHA,689119.72
Apr-22,未知,TWTXG,CNSHA,3192055.897
Apr-22,未知,TWTXG,CNSHA,135223441
Apr-22,未知,TWTXG,CNSHA,1782.6
Apr-22,未知,TWTXG,CNSHA,1415875.33
Apr-22,未知,TWTXG,CNSHA,168917.5
Apr-22,未知,TWTXG,CNSHA,657969.79
Apr-22,未知,TWTXG,CNSHA,9131.8
Apr-22,未知,TWTXG,CNSHA,92280.2
Apr-22,未知,TWTXG,CNSHA,864647.76
Apr-22,未知,TWTXG,CNSHA,3535379.9880000004
Apr-22,未知,TWTXG,CNSHA,12762179.09
Apr-22,未知,TWTXG,CNSHA,112000
Apr-22,未知,TWTXG,CNSHA,555789.69
Apr-22,未知,TWTXG,CNSHA,8670858.8
Apr-22,未知,TWTXG,CNSHA,1614805.77
Apr-22,未知,TWTXG,CNSHA,51225.83
Apr-22,未知,TWTXG,CNSHA,88313.98999999999
Apr-22,未知,TWTXG,CNSHA,48690.772
Apr-22,未知,TWTXG,CNSHA,46744
Apr-22,未知,TWTXG,CNSHA,198368.3
Apr-22,未知,TWTXG,CNSHA,2925357.908
Apr-22,未知,TWTXG,CNSHA,37168698
Apr-22,未知,TWTXG,CNSHA,178468.5
Apr-22,未知,TWTXG,CNSHA,245740.55
Apr-22,未知,TWTXG,CNSHA,1451703.658
Apr-22,未知,TWTXG,CNSHA,41139.48
Apr-22,未知,TWTXG,CNSHA,704064.0199999999
Apr-22,未知,TWTXG,CNSHA,33320886.11
Apr-22,未知,TWTXG,CNSHA,6624268.673
Apr-22,未知,TWTXG,CNSHA,4969191.927
Apr-22,未知,TWTXG,CNSHA,664148.542
Apr-22,未知,TWTXG,CNSHA,2995344.42
Apr-22,未知,TWTXG,CNSHA,4356616.134
